35|JAWA TIMUR
35.19.15.2002|Jatirejo
35.19.15.2003|Banyukambang
35.19.15.2004|Sidomulyo
35.19.15.2005|Wonoasri
35.19.15.2006|Plumpungrejo
35.19.15.2007|Bancong
35.19.15.2008|Purwosari
35.19.15.2009|Klitik
35.19.15.2010|Buduran
35.20|KAB. MAGETAN
35.20.01|Poncol
35.20.01.1005|Alastuwo
35.20.01.2001|Poncol
35.20.01.2002|Gonggang
35.20.01.2003|Janggan
35.20.01.2004|Genilangit
35.20.01.2006|Plangkrongan
35.20.01.2007|Cileng
35.20.01.2008|Sombo
35.20.02|Parang
35.20.02.1008|Parang
35.20.02.2001|Sayutan
35.20.02.2002|Nglopang
35.20.02.2003|Mategal
35.20.02.2004|Bungkuk
35.20.02.2005|Trosono
35.20.02.2006|Ngunut
35.20.02.2007|Ngaglik
35.20.02.2009|Tamanarum
35.20.02.2010|Pragak
35.20.02.2011|Sundul
35.20.02.2012|Jokerto
35.20.02.2013|Krajan
35.20.03|Lembeyan
35.20.03.1002|Lembeyan Kulon
35.20.03.2001|Kediren
35.20.03.2003|Lembeyan Wetan
35.20.03.2004|Tunggur
35.20.03.2005|Dukuh
35.20.03.2006|Kedungpanji
35.20.03.2007|Nguri
35.20.03.2008|Pupus
35.20.03.2009|Tapen
35.20.03.2010|Krowe
35.20.04|Takeran
35.20.04.1013|Takeran
35.20.04.2009|Kiringan
35.20.04.2010|Duyung
35.20.04.2011|Tawangrejo
35.20.04.2012|Sawojajar
35.20.04.2014|Kuwonharjo
35.20.04.2015|Kepuhrejo
35.20.04.2016|Kerik
35.20.04.2017|Waduk
35.20.04.2018|Jomblang
35.20.04.2019|Kerang
35.20.04.2020|Madigondo
35.20.05|Kawedanan
35.20.05.1010|Kawedanan
35.20.05.1011|Rejosari
35.20.05.1012|Sampung
35.20.05.2001|Mangunrejo
35.20.05.2002|Giripurno
35.20.05.2003|Ngentep
35.20.05.2004|Balerejo
35.20.05.2005|Garon
35.20.05.2006|Tladan
35.20.05.2007|Pojok
35.20.05.2008|Ngunut
35.20.05.2009|Tulung
35.20.05.2013|Bogem
35.20.05.2014|Jambangan
35.20.05.2015|Selorejo
35.20.05.2016|Sugihrejo
35.20.05.2017|Ngadirejo
35.20.05.2018|Karangrejo
35.20.05.2019|Genengan
35.20.05.2020|Mojorejo
35.20.06|Magetan
35.20.06.1002|Mangkujayan
35.20.06.1003|Bulukerto
35.20.06.1004|Magetan
35.20.06.1010|Selosari
35.20.06.1011|Tawanganom
35.20.06.1012|Kepolorejo
35.20.06.1013|Sukowinangun
35.20.06.1014|Kebonagung
35.20.06.1015|Tambran
35.20.06.2001|Tambakrejo
35.20.06.2005|Ringinagung
35.20.06.2009|Candirejo
35.20.06.2016|Baron
35.20.06.2017|Purwosari
35.20.07|Plaosan
35.20.07.1011|Plaosan
35.20.07.1013|Sarangan
35.20.07.2001|Ngancar
35.20.07.2002|Plumpung
35.20.07.2003|Puntukdoro
35.20.07.2004|Bulugunung
35.20.07.2005|Bogoarum
35.20.07.2006|Randugede
35.20.07.2007|Sumberagung
35.20.07.2008|Nitikan
35.20.07.2009|Sidomukti
35.20.07.2010|Buluharjo
35.20.07.2012|Dadi
35.20.07.2014|Pacalan
35.20.07.2015|Sendangagung
35.20.08|Panekan
35.20.08.1009|Panekan
35.20.08.2004|Terung
35.20.08.2005|Cepoko
35.20.08.2006|Milangasri
35.20.08.2007|Wates
35.20.08.2008|Sidowayah
35.20.08.2010|Tanjungsari
35.20.08.2011|Sumberdodol
35.20.08.2012|Manjung
35.20.08.2013|Tapak
35.20.08.2014|Sukowidi
35.20.08.2015|Bedagung
35.20.08.2016|Ngiliran
35.20.08.2017|Jabung
35.20.08.2018|Rejomulyo
35.20.08.2019|Turi
35.20.08.2020|Banjarejo
35.20.09|Sukomoro
35.20.09.1009|Tinap
35.20.09.2001|Kalangketi
35.20.09.2002|Tamanan
35.20.09.2003|Tambakmas
35.20.09.2004|Bandar
35.20.09.2005|Bibis
35.20.09.2006|Sukomoro
35.20.09.2007|Bulu
35.20.09.2008|Pojoksari
35.20.09.2010|Kedungguwo
35.20.09.2011|Kembangan
35.20.09.2012|Kentangan
35.20.09.2013|Bogem
35.20.09.2014|Truneng
35.20.10|Bendo
35.20.10.1012|Bendo
35.20.10.2001|Dukuh
35.20.10.2002|Belotan
35.20.10.2003|Pingkuk
35.20.10.2004|Tanjung
35.20.10.2005|Tegalarum
35.20.10.2006|Bulak
35.20.10.2007|Kinandang
35.20.10.2008|Soco
35.20.10.2009|Lemahbang
35.20.10.2010|Kledokan
35.20.10.2011|Carikan
35.20.10.2013|Bulugledeg
35.20.10.2014|Duwet
35.20.10.2015|Setren
35.20.10.2016|Kleco
35.20.11|Maospati
35.20.11.1005|Maospati
35.20.11.1013|Kraton
35.20.11.1014|Mranggen
35.20.11.2001|Sugihwaras
35.20.11.2002|Tanjungsepreh
35.20.11.2003|Gulun
35.20.11.2004|Malang
35.20.11.2006|Klagen Gambiran
35.20.11.2007|Pandeyan
35.20.11.2008|Suratmajan
35.20.11.2009|Ronowijayan
35.20.11.2010|Ngujung
35.20.11.2011|Sumberejo
35.20.11.2012|Pesu
35.20.11.2015|Sempol
35.20.12|Barat
35.20.12.1005|Mangge
35.20.12.1006|Tebon
35.20.12.2001|Bogorejo
35.20.12.2002|Banjarejo
35.20.12.2003|Karangsono
35.20.12.2004|Purwodadi
35.20.12.2007|Manjung
35.20.12.2008|Ngumpul
35.20.12.2009|Panggung
35.20.12.2010|Blaran
35.20.12.2011|Jonggrang
35.20.12.2012|Rejomulyo
35.20.12.2013|Bangunasri
35.20.12.2014|Klagen
35.20.13|Karangrejo
35.20.13.1001|Karangrejo
35.20.13.1006|Manisrejo
35.20.13.2002|Mantren
35.20.13.2003|Gondang
35.20.13.2004|Sambirembe
35.20.13.2005|Patihan
35.20.13.2007|Pelem
35.20.13.2008|Baluk
35.20.13.2009|Gebyog
35.20.13.2010|Maron
35.20.13.2011|Prampelan
35.20.13.2012|Grabahan
35.20.13.2013|Kauman
35.20.14|Karas
35.20.14.2001|Karas
35.20.14.2002|Sobontoro
35.20.14.2003|Sumursongo
35.20.14.2004|Taji
35.20.14.2005|Kuwon
35.20.14.2006|Jungke
35.20.14.2007|Temboro
35.20.14.2008|Temenggungan
35.20.14.2009|Geplak
35.20.14.2010|Botok
35.20.14.2011|Ginuk
35.20.15|Kartoharjo
35.20.15.2001|Kartoharjo
35.20.15.2002|Mrahu
35.20.15.2003|Klurahan
35.20.15.2004|Pencol
35.20.15.2005|Sukowidi
35.20.15.2006|Ngelang
35.20.15.2007|Jajar
35.20.15.2008|Gunungan
35.20.15.2009|Jeruk
35.20.15.2010|Bayemwetan
35.20.15.2011|Bayemtaman
35.20.15.2012|Karangmojo
35.20.16|Ngariboyo
35.20.16.2001|Selotinatah
35.20.16.2002|Pendem
35.20.16.2003|Bangsri
35.20.16.2004|Selopanggung
35.20.16.2005|Sumberdukun
35.20.16.2006|Baleasri
35.20.16.2007|Balegondo
35.20.16.2008|Ngariboyo
35.20.16.2009|Mojopurno
35.20.16.2010|Banyudono
35.20.16.2011|Banjarpanjang
35.20.16.2012|Banjarejo
35.20.17|Nguntoronadi
35.20.17.2001|Sukowidi
35.20.17.2002|Semen
35.20.17.2003|Goranggareng
35.20.17.2004|Petungrejo
35.20.17.2005|Nguntoronadi
35.20.17.2006|Simbatan
35.20.17.2007|Purworejo
35.20.17.2008|Kenongomulyo
35.20.17.2009|Driyorejo
35.20.18|Sidorejo
35.20.18.2001|Sambirobyong
35.20.18.2002|Campursari
35.20.18.2003|Kalang
35.20.18.2004|Durenan
35.20.18.2005|Sidorejo
35.20.18.2006|Getasanyar
35.20.18.2007|Sidomulyo
35.20.18.2008|Sumbersawit
35.20.18.2009|Sidokerto
35.20.18.2010|Widorokandang
35.21|KAB. NGAWI
35.21.01|Sine
35.21.01.2001|Wonosari
35.21.01.2002|Pandansari
35.21.01.2003|Girikerto
35.21.01.2004|Ngrendeng
35.21.01.2005|Hargosari
35.21.01.2006|Pocol
35.21.01.2007|Gendol
35.21.01.2008|Sine
35.21.01.2009|Sumberejo
35.21.01.2010|Sumbersari
35.21.01.2011|Kuniran
35.21.01.2012|Tulakan
35.21.01.2013|Ketanggung
35.21.01.2014|Jagir
35.21.01.2015|Kauman
35.21.02|Ngrambe
35.21.02.2001|Hargomulyo
35.21.02.2002|Giriharjo
35.21.02.2003|Setono
35.21.02.2004|Wakah
35.21.02.2005|Tawangrejo
35.21.02.2006|Sambirejo
35.21.02.2007|Manisharjo
35.21.02.2008|Sidomulyo
35.21.02.2009|Ngrambe
35.21.02.2010|Babadan
35.21.02.2011|Krandegan
35.21.02.2012|Pucangan
35.21.02.2013|Cepoko
35.21.02.2014|Mendiro
35.21.03|Jogorogo
35.21.03.2001|Umbulrejo
35.21.03.2002|Kletekan
35.21.03.2003|Jaten
35.21.03.2004|Girimulyo
35.21.03.2005|Ngrayudan
35.21.03.2006|Talang
35.21.03.2007|Macanan
35.21.03.2008|Brubuh
35.21.03.2009|Jogorogo
35.21.03.2010|Dawung
35.21.03.2011|Tanjungsari
35.21.03.2012|Soco
35.21.04|Kendal
35.21.04.2001|Karanggupito
35.21.04.2002|Karangrejo
35.21.04.2003|Simo
35.21.04.2004|Ploso
35.21.04.2005|Majasem
35.21.04.2006|Kendal
35.21.04.2007|Sidorejo
35.21.04.2008|Gayam
35.21.04.2009|Dadapan
35.21.04.2010|Patalan
35.21.05|Geneng
35.21.05.2005|Keraswetan
35.21.05.2006|Keniten
35.21.05.2007|Tambakromo
35.21.05.2009|Tepas
35.21.05.2010|Geneng
35.21.05.2011|Sidorejo
35.21.05.2012|Baderan
35.21.05.2013|Kasreman
35.21.05.2014|Kersikan
35.21.05.2015|Dempel
35.21.05.2016|Klitik
35.21.05.2017|Kersoharjo
35.21.05.2018|Klampisan
35.21.06|Kwadungan
35.21.06.2001|Kendung
35.21.06.2002|Dinden
35.21.06.2003|Pojok
35.21.06.2004|Jenangan
35.21.06.2005|Purwosari
35.21.06.2006|Tirak
35.21.06.2007|Sumengko
35.21.06.2008|Simo
35.21.06.2009|Warukkalong
35.21.06.2010|Kwadungan
35.21.06.2011|Budug
35.21.06.2012|Mojomanis
35.21.06.2013|Banget
35.21.06.2014|Karangsono
35.21.07|Karangjati
35.21.07.2001|Campurasri
35.21.07.2002|Danguk
35.21.07.2003|Gempol
35.21.07.2004|Ringinanom
35.21.07.2005|Sembung
35.21.07.2006|Sidorejo
35.21.07.2007|Dungmiri
35.21.07.2008|Brangol
35.21.07.2009|Sidokerto
35.21.07.2010|Jatipuro
35.21.07.2011|Puhti
35.21.07.2012|Sawo
35.21.07.2013|Karangjati
35.21.07.2014|Legundi
35.21.07.2015|Rejomulyo
35.21.07.2016|Rejuno
35.21.07.2017|Plosolor
35.21.08|Padas
35.21.08.2001|Banjaransari
35.21.08.2002|Bendo
35.21.08.2003|Tambakromo
35.21.08.2004|Tungkulrejo
35.21.08.2005|Bintoyo
35.21.08.2006|Sukowiyono
35.21.08.2007|Munggut
35.21.08.2011|Pacing
35.21.08.2012|Padas
35.21.08.2013|Kedungprahu
35.21.08.2014|Sambiroto
35.21.08.2015|Kwadungan Lor
35.21.09|Ngawi
35.21.09.1013|Margomulyo
35.21.09.1014|Karangtengah
35.21.09.1015|Ketanggi
35.21.09.1016|Pelem
35.21.09.2001|Mangunharjo
35.21.09.2002|Kandangan
35.21.09.2003|Kartoharjo
35.21.09.2004|Karangasri
35.21.09.2005|Banyuurip
35.21.09.2006|Beran
35.21.09.2007|Jururejo
35.21.09.2008|Grudo
35.21.09.2009|Watualang
35.21.09.2010|Ngawi
35.21.09.2011|Karangtengah Pandon
35.21.09.2012|Kerek
35.21.10|Paron
35.21.10.2001|Gentong
35.21.10.2002|Babadan
35.21.10.2003|Semen
35.21.10.2004|Kedungputri
35.21.10.2005|Tempuran
35.21.10.2006|Dawu
35.21.10.2007|Paron
35.21.10.2008|Jambangan
35.21.10.2009|Teguhan
35.21.10.2010|Sirigan
35.21.10.2011|Jeblogan
35.21.10.2012|Ngale
35.21.10.2013|Gelung
35.21.10.2014|Kebon
35.21.11|Kedunggalar
35.21.11.2001|Begal
35.21.11.2002|Wonorejo
35.21.11.2003|Katikan
35.21.11.2004|Palang Kidul
35.21.11.2005|Kedunggalar
35.21.11.2006|Jatigembol
35.21.11.2007|Pelanglor
35.21.11.2008|Bangunrejo Kidul
35.21.11.2009|Jenggrik
35.21.11.2010|Wonokerto
35.21.11.2011|Gemarang
35.21.11.2012|Kawu
35.21.12|Widodaren
35.21.12.2001|Banyubiru
35.21.12.2002|Kedunggudel
35.21.12.2003|Sekaralas
35.21.12.2004|Sekarputih
35.21.12.2005|Kayutrejo
35.21.12.2006|Sidolaju
35.21.12.2007|Karangbanyu
35.21.12.2008|Widodaren
35.21.12.2009|Gendingan
35.21.12.2010|Kauman
35.21.12.2011|Sidomakmur
35.21.12.2012|Walikukun
35.21.13|Mantingan
35.21.13.2001|Sambirejo
35.21.13.2002|Mantingan
35.21.13.2003|Kedungharjo
35.21.13.2004|Pakah
35.21.13.2005|Tambakboyo
35.21.13.2006|Pengkol
35.21.13.2007|Jatimulyo
35.21.14|Pangkur
35.21.14.2001|Babadan
35.21.14.2002|Pohkonyal
35.21.14.2003|Sumber
35.21.14.2004|Gandri
35.21.14.2005|Pleset
35.21.14.2006|Warutengah
35.21.14.2007|Ngompro
35.21.14.2008|Pangkur
35.21.14.2009|Paras
35.21.15|Bringin
35.21.15.2001|Sumberbening
35.21.15.2002|Mojo
35.21.15.2003|Krompol
35.21.15.2004|Bringin
35.21.15.2005|Dero
35.21.15.2006|Legowetan
35.21.15.2007|Gandong
35.21.15.2008|Dampit
35.21.15.2009|Suruh
35.21.15.2010|Kenongorejo
35.21.16|Pitu
35.21.16.2001|Kalang
35.21.16.2002|Pitu
35.21.16.2003|Dumplengan
35.21.16.2004|Selopuro
35.21.16.2005|Karanggeneng
35.21.16.2006|Ngancar
35.21.16.2007|Cantel
35.21.16.2008|Papungan
35.21.16.2009|Banjarbanggi
35.21.16.2010|Bangunrejo Lor
35.21.17|Karanganyar
35.21.17.2001|Karanganyar
35.21.17.2002|Mengger
35.21.17.2003|Gembol
35.21.17.2004|Sriwedari
35.21.17.2005|Bangunrejo
35.21.17.2006|Pandean
35.21.17.2007|Sekarjati
35.21.18|Gerih
35.21.18.2001|Randusongo
35.21.18.2002|Widodaren
35.21.18.2003|Gerih
35.21.18.2004|Keraskulon
35.21.18.2005|Guyung
35.21.19|Kasreman
35.21.19.2001|Jatirejo
35.21.19.2002|Cangakan
35.21.19.2003|Karangmalang
35.21.19.2004|Gunungsari
35.21.19.2005|Kasreman
35.21.19.2006|Legokulon
35.21.19.2007|Tawun
35.21.19.2008|Kyonten
35.22|KAB. BOJONEGORO
35.22.01|Ngraho
35.22.01.2001|Luwihaji
35.22.01.2002|Sugihwaras
35.22.01.2003|Nganti
35.22.01.2004|Jumok
35.22.01.2005|Sumberagung
35.22.01.2006|Mojorejo
35.22.01.2007|Ngraho
35.22.01.2008|Blimbinggede
35.22.01.2009|Kalirejo
35.22.01.2010|Tapelan
35.22.01.2011|Tanggungan
35.22.01.2012|Pandan
35.22.01.2013|Sumberarum
35.22.01.2014|Payaman
35.22.01.2015|Bancer
35.22.01.2016|Klempun
35.22.02|Tambakrejo
35.22.02.2001|Napis
35.22.02.2002|Jatimulyo
35.22.02.2003|Ngrancang
35.22.02.2004|Turi
35.22.02.2005|Malingmati
35.22.02.2006|Tambakrejo
35.22.02.2007|Bakalan
35.22.02.2008|Jawik
35.22.02.2009|Sukorejo
35.22.02.2010|Gading
35.22.02.2011|Pengkol
35.22.02.2012|Tanjung
35.22.02.2013|Gamongan
35.22.02.2014|Kalisumber
35.22.02.2015|Mulyorejo
35.22.02.2016|Dolokgede
35.22.02.2017|Sendangrejo
35.22.02.2018|Kacangan
35.22.03|Ngambon
35.22.03.2001|Nglamping
35.22.03.2002|Karangmangu
35.22.03.2003|Ngambon
35.22.03.2004|Sengon
35.22.03.2005|Bondol
35.22.04|Ngasem
35.22.04.2001|Butoh
35.22.04.2002|Trenggulunan
35.22.04.2003|Setren
35.22.04.2004|Mediyunan
35.22.04.2005|Kolong
35.22.04.2006|Sendangharjo
35.22.04.2007|Ngadiluwih
35.22.04.2008|Ngasem
35.22.04.2009|Bandungrejo
35.22.04.2010|Tengger
35.22.04.2011|Ngantru
35.22.04.2012|Sambong
35.22.04.2013|Dukohkidul
35.22.04.2014|Wadang
35.22.04.2015|Jampet
35.22.04.2016|Bareng
35.22.04.2017|Jelu
35.22.05|Bubulan
35.22.05.2001|Bubulan
35.22.05.2002|Cancung
35.22.05.2003|Clebung
35.22.05.2004|Sumberbendo
35.22.05.2005|Ngorogunung
35.22.06|Dander
35.22.06.2001|Ngunut
35.22.06.2002|Dander
35.22.06.2003|Growok
35.22.06.2004|Sumberarum
35.22.06.2005|Kunci
35.22.06.2006|Jatiblimbing
35.22.06.2007|Ngraseh
35.22.06.2008|Mojoranu
35.22.06.2009|Sendangrejo
35.22.06.2010|Karangsono
35.22.06.2011|Sumberagung
35.22.06.2012|Somodikaran
35.22.06.2013|Ngumpakdalem
35.22.06.2014|Sumbertlaseh
35.22.06.2015|Ngulanan
35.22.06.2016|Ngablak
35.22.07|Sugihwaras
35.22.07.2001|Bareng
35.22.07.2002|Drenges
35.22.07.2003|Wedoro
35.22.07.2004|Panunggalan
35.22.07.2005|Alasgung
35.22.07.2006|Siwalan
35.22.07.2007|Glagahan
35.22.07.2008|Panemon
35.22.07.2009|Jatitengah
35.22.07.2010|Sugihwaras
35.22.07.2011|Trate
35.22.07.2012|Bulu
35.22.07.2013|Nglajang
35.22.07.2014|Kedungdowo
35.22.07.2015|Glagahwangi
35.22.07.2016|Balongrejo
35.22.07.2017|Genjor
35.22.08|Kedungadem
35.22.08.2001|Babad
35.22.08.2002|Pejok
35.22.08.2003|Dayukidul
35.22.08.2004|Panjang
35.22.08.2005|Tondomulo
35.22.08.2006|Kesongo
35.22.08.2007|Kendung
35.22.08.2008|Mlideg
35.22.08.2009|Tumbrasanom
35.22.08.2010|Kedungadem
35.22.08.2011|Duwel
35.22.08.2012|Kepohkidul
35.22.08.2013|Geger
35.22.08.2014|Kedungrejo
35.22.08.2015|Megale
35.22.08.2016|Sidorejo
35.22.08.2017|Drokilo
35.22.08.2018|Mojorejo
35.22.08.2019|Jamberejo
35.22.08.2020|Sidomulyo
35.22.08.2021|Tlogoagung
35.22.08.2022|Ngrandu
35.22.08.2023|Balongcabe
35.22.09|Kepohbaru
35.22.09.2001|Pejok
35.22.09.2002|Cengkir
35.22.09.2003|Kepoh
35.22.09.2004|Sidomukti
35.22.09.2005|Simorejo
35.22.09.2006|Krangkong
35.22.09.2007|Nglumber
35.22.09.2008|Brangkal
35.22.09.2009|Mojosari
35.22.09.2010|Balongdowo
35.22.09.2011|Suberoto
35.22.09.2012|Pohwates
35.22.09.2013|Turigede
35.22.09.2014|Bayemgede
35.22.09.2015|Tlogorejo
35.22.09.2016|Sumberagung
35.22.09.2017|Woro
35.22.09.2018|Bumirejo
35.22.09.2019|Betet
35.22.09.2020|Jipo
35.22.09.2021|Ngranggonanyar
35.22.09.2022|Mudung
35.22.09.2023|Karangan
35.22.09.2024|Sugihwaras
35.22.09.2025|Sumbergede
35.22.10|Baureno
35.22.10.2001|Drajat
35.22.10.2002|Banjaranyar
35.22.10.2003|Ngemplak
35.22.10.2004|Sraturejo
35.22.10.2005|Blongsong
35.22.10.2006|Baureno
35.22.10.2007|Trojalu
35.22.10.2008|Tulungagung
35.22.10.2009|Selorejo
35.22.10.2010|Tlogoagung
35.22.10.2011|Sumuragung
35.22.10.2012|Gajah
35.22.10.2013|Kalisari
35.22.10.2014|Tanggungan
35.22.10.2015|Gunungsari
35.22.10.2016|Bumiayu
35.22.10.2017|Kauman
35.22.10.2018|Karangdayu
35.22.10.2019|Pasinan
35.22.10.2020|Banjaran
35.22.10.2021|Sembunglor
35.22.10.2022|Pomahan
35.22.10.2023|Pucungarum
35.22.10.2024|Kedungrejo
35.22.10.2025|Lebaksari
35.22.11|Kanor
35.22.11.2001|Semambung
35.22.11.2002|Kanor
35.22.11.2003|Tambahrejo
35.22.11.2004|Piyak
35.22.11.2005|Kabalan
35.22.11.2006|Cangaan
35.22.11.2007|Sarangan
35.22.11.2008|Tejo
35.22.11.2009|Simbatan
35.22.11.2010|Pesen
35.22.11.2011|Samberan
35.22.11.2012|Palembon
35.22.11.2013|Sedeng
35.22.11.2014|Caruban
35.22.11.2015|Sumberwangi
35.22.11.2016|Prigi
35.22.11.2017|Pilang
35.22.11.2018|Gedongarum
35.22.11.2019|Kedungprimpen
35.22.11.2020|Temu
35.22.11.2021|Simorejo
35.22.11.2022|Bungur
35.22.11.2023|Bakung
35.22.11.2024|Nglarangan
35.22.11.2025|Sroyo
35.22.12|Sumberejo
35.22.12.2001|Tlogohaji
35.22.12.2002|Ngampal
35.22.12.2003|Kedungrejo
35.22.12.2004|Mlinjeng
35.22.12.2005|Banjarejo
35.22.12.2006|Sumberrejo
35.22.12.2007|Kayulemah
35.22.12.2008|Teleng
35.22.12.2009|Wotan
35.22.12.2010|Sambongrejo
35.22.12.2011|Sendangagung
35.22.12.2012|Deru
35.22.12.2013|Pekuwon
35.22.12.2014|Karangdowo
35.22.12.2015|Pejambon
35.22.12.2016|Tulungrejo
35.22.12.2017|Karangdinoyo
35.22.12.2018|Butoh
35.22.12.2019|Mejuwet
35.22.12.2020|Prayungan
35.22.12.2021|Sumuragung
35.22.12.2022|Jatigede
35.22.12.2023|Talun
35.22.12.2024|Bogangin
35.22.12.2025|Sumberharjo
35.22.12.2026|Margoagung
35.22.13|Balen
35.22.13.2001|Sidobandung
35.22.13.2002|Mayangkawis
35.22.13.2003|Kenep
35.22.13.2004|Pohbogo
35.22.13.2005|Penganten
35.22.13.2006|Bulaklo
35.22.13.2007|Bulu
35.22.13.2008|Kemamang
35.22.13.2009|Ngadiluhur
35.22.13.2010|Kabunan
35.22.13.2011|Sobontoro
35.22.13.2012|Suwaloh
35.22.13.2013|Balenrejo
35.22.13.2014|Margomulyo
35.22.13.2015|Lengkong
35.22.13.2016|Mulyoagung
35.22.13.2017|Sekaran
35.22.13.2018|Prambatan
35.22.13.2019|Kedungdowo
35.22.13.2020|Kedungbendo
35.22.13.2021|Pilanggede
35.22.13.2022|Sarirejo
35.22.13.2023|Mulyorejo
35.22.14|Kapas
35.22.14.2001|Kumpulrejo
35.22.14.2002|Bendo
35.22.14.2003|Padangmentoyo
35.22.14.2004|Tapelan
35.22.14.2005|Bangilan
35.22.14.2006|Sembung
35.22.14.2007|Tanjungharjo
35.22.14.2008|Wedi
35.22.14.2009|Plesungan
35.22.14.2010|Kedaton
35.22.14.2011|Kapas
35.22.14.2012|Semenpinggir
35.22.14.2013|Bogo
35.22.14.2014|Bakalan
35.22.14.2015|Mojodeso
35.22.14.2016|Sukowati
35.22.14.2017|Kalianyar
35.22.14.2018|Tikusan
35.22.14.2019|Ngampel
35.22.14.2020|Sambiroto
35.22.14.2021|Klampok
35.22.15|Bojonegoro
35.22.15.1001|Jetak
35.22.15.1004|Mojokampung
35.22.15.1005|Kepatihan
35.22.15.1006|Sumbang
35.22.15.1007|Klangon
35.22.15.1009|Ledok Kulon
35.22.15.1010|Ledok Wetan
35.22.15.1011|Kadipaten
35.22.15.1012|Ngrowo
35.22.15.1013|Karang pacar
35.22.15.1014|Banjarrejo
35.22.15.2002|Pacul
35.22.15.2003|Sukorejo
35.22.15.2008|Kauman
35.22.15.2015|Campurejo
35.22.15.2016|Mulyoagung
35.22.15.2017|Kalirejo
35.22.15.2018|Semanding
35.22.16|Kalitidu
35.22.16.2006|Kalitidu
35.22.16.2007|Sumengko
35.22.16.2008|Mlaten
35.22.16.2009|Talok
35.22.16.2010|Brenggolo
35.22.16.2011|Grebegan
35.22.16.2012|Wotanngare
35.22.16.2013|Panjunan
35.22.16.2014|Mayanggeneng
35.22.16.2015|Mayangrejo
35.22.16.2016|Pilangsari
35.22.16.2017|Mojosari
35.22.16.2018|Pungpungan
35.22.16.2019|Ngujo
35.22.16.2020|Leran
35.22.16.2021|Sukoharjo
35.22.16.2022|Ngiringinrejo
35.22.16.2023|Mojo
35.22.17|Malo
35.22.17.2001|Dukohlor
35.22.17.2002|Kacangan
35.22.17.2003|Kemiri
35.22.17.2004|Petak
35.22.17.2005|Sudah
35.22.17.2006|Rendeng
35.22.17.2007|Banaran
35.22.17.2008|Ngujung
35.22.17.2009|Sumberejo
35.22.17.2010|Tambakromo
35.22.17.2011|Tinawun
35.22.17.2012|Kedungrejo
35.22.17.2013|Ketileng
35.22.17.2014|Malo
35.22.17.2015|Sukorejo
35.22.17.2016|Kliteh
35.22.17.2017|Trembes
35.22.17.2018|Semlaran
35.22.17.2019|Tanggir
35.22.17.2020|Tulungagung
35.22.18|Purwosari
35.22.18.2001|Pelem
35.22.18.2002|Ngrejeng
35.22.18.2003|Tlatah
35.22.18.2004|Kaliombo
35.22.18.2005|Tinumpuk
35.22.18.2006|Punggur
35.22.18.2007|Sedahkidul
35.22.18.2008|Pojok
35.22.18.2009|Purwosari
35.22.18.2010|Gapluk
35.22.18.2011|Kuniran
35.22.18.2012|Donan
35.22.19|Padangan
35.22.19.2001|Tebon
35.22.19.2002|Prangi
35.22.19.2003|Purworejo
35.22.19.2004|Ngeper
35.22.19.2005|Ngasinan
35.22.19.2006|Cendono
35.22.19.2007|Sidorejo
35.22.19.2008|Nguken
35.22.19.2009|Dengok
35.22.19.2010|Padangan
35.22.19.2011|Kuncen
35.22.19.2012|Sonorejo
35.22.19.2013|Ngradin
35.22.19.2014|Banjarejo
35.22.19.2015|Kebonagung
35.22.19.2016|Kendung
35.22.20|Kasiman
35.22.20.2001|Batokan
35.22.20.2002|Betet
35.22.20.2003|Tembeling
35.22.20.2004|Sidomukti
35.22.20.2005|Basah
35.22.20.2006|Sambeng
35.22.20.2007|Ngaglik
35.22.20.2008|Kasiman
35.22.20.2009|Sekaran
35.22.20.2010|Tambakmerak
35.22.21|Temayang
35.22.21.2001|Kedungsumber
35.22.21.2002|Kedungsari
35.22.21.2003|Papringan
35.22.21.2004|Soko
35.22.21.2005|Pandantoyo
35.22.21.2006|Belun
35.22.21.2007|Temayang
35.22.21.2008|Bakulan
35.22.21.2009|Jono
35.22.21.2010|Ngujung
35.22.21.2011|Buntalan
35.22.21.2012|Pancur
35.22.22|Margomulyo
35.22.22.2001|Kalangan
35.22.22.2002|Ngelo
35.22.22.2003|Margomulyo
35.22.22.2004|Sumberejo
35.22.22.2005|Meduri
35.22.22.2006|Geneng
35.22.23|Trucuk
35.22.23.2001|Banjarsari
35.22.23.2002|Tulungrejo
35.22.23.2003|Trucuk
35.22.23.2004|Mori
35.22.23.2005|Padang
35.22.23.2006|Sumberejo
35.22.23.2007|Guyangan
35.22.23.2008|Sranak
35.22.23.2009|Sumbangtimun
35.22.23.2010|Kanten
35.22.23.2011|Kandangan
35.22.23.2012|Pagerwesi
35.22.24|Sukosewu
35.22.24.2001|Semawot
35.22.24.2002|Kalicilik
35.22.24.2003|Sukosewu
35.22.24.2004|Klepek
35.22.24.2005|Tegalkodo
35.22.24.2006|Sitiaji
35.22.24.2007|Purwoasri
35.22.24.2008|Pacing
35.22.24.2009|Jumput
35.22.24.2010|Duyungan
35.22.24.2011|Semenkidul
35.22.24.2012|Sidodadi
35.22.24.2013|Sidorejo
35.22.24.2014|Sumberejo Kidul
35.22.25|Kedewan
35.22.25.2001|Kawengan
35.22.25.2002|Wonocolo
35.22.25.2003|Hargomulyo
35.22.25.2004|Kedewan
35.22.25.2005|Beji
